text,labeled
Instead of slowly but surely forcing everyone to get the vaccine. (Not against it or for it. Idgaf) why not get a stimmy pack but only to vaccinated. See how fast America gets vaxxed. https://t.co/HLyTEuHuuP,1
"GOVT:
We're at war with Covid.
We've always been at war with Covid.
..
We're at war with climate change.
We've always been at war with climate change.
Any conflicting information to the contrary will be purged from the mega-web.
Report your neighbours - Fabulous prizes to be won. https://t.co/ldSuGMUQhH",1
2- the build up to inauguration is decent section but the end is dragging out a bit. Going to be hard to finish. Biden is disabled in a great light understanding covid...Trump didn't pay any attention to it.,1
@BjornLomborg Do we need to lock down for one year or two years in 2030 to achieve the target reductions?,1
@nickkeca @JanetWhittake19 It is bewildering&amp;occurs they get vaccinated agst. Covid&amp;others aren’t.Then partners both get covid&amp; one is worse than other. Some vaccinated get it&amp; are ill for weeks. Some unvaccinated taking care what they do even ill with other serious issues luckily haven’t got covid.,1
@The_Jim_Martin @silverbackstra1 @JackPosobiec And as for Covid deaths the CDC shows 4.4M cases in the US and 680k deaths. Do the math there. Either you don’t know math or are just believing all the bullshit your confirmation bias shows you due to your social media algorithm on FB and YouTube,1
@Doll876jmJa @AndreHaughto READ again. Vaccinated can pass covid19 to the unvaccinated. Non smokers cannot affect smokers. I deliberately typed slowly for you sir. Now read.,1
"@DMRegister How many people under the age of 29 have died because of covid?
Did those who have
passed from COVID have preexisting conditions?

A sensational but sad headline.  How about you give context to the story?
That would take real journalistic skills but alas this is the register.",1
"So proud to see @ACEPNow win the @ASAEcenter Summit Award for their #COVID19 Field Guide  (the only specialty society winner!) 
@CMSSmed #PowerofA https://t.co/lZzQACb0Cn",1
@rexzane1 True dead people don’t count in Covid decline numbers,1
"@VicGovDH Highest daily cases in Aus ✅
Longest lockdown in the world ✅
Far more deaths than any other state ✅
58 WorkSafe charges ✅

Who will Dan blame today?!",1
@nickkeca @JanetWhittake19 It is bewildering&amp;occurs they get vaccinated agst. Covid&amp;others aren’t.Then partners both get covid&amp; one is worse than other. Some vaccinated get it&amp; are ill for weeks. Some unvaccinated taking care what they do even ill with other serious issues luckily haven’t got covid.,1
"If TFG was re-elected, which I knew wasn’t going to happen, I was considering moving to Portugal. https://t.co/zYc9z2iSQD",1
@realTuckFrumper (Please share) Meet the new Covid victims!!!  https://t.co/SM4Kc1pMzo,1
"@IceBergular91 @ksorbs Yet they’ve been working without “vaccine” for the past year and a half through the worst of the pandemic without problem. Yeah, makes a lot of sense.",1
"@vemcg @SenateTim @MattGertz @grantstern …and for sure he thought the 💉 was his ticket to re-election, in spite of the science-denying dystopia that was their handling of the pandemic.",1
@rexzane1 True dead people don’t count in Covid decline numbers,1
"@PeteSouza @HiltonHotels A couple living in Ohio, mid sixties, died of covid within a few days of each other. It’s all so stupid.",1
@mcuban The CDC updated their definition of vaccine by removing immunity and replacing it with protection.  The vaccine does not provide immunity.  Only temporary protection.  We also have a study that shows up to 40% of vaxxed people are walking around with not antibodies.,1
Obaseki makes Volte-face on COVID-19 vaccination https://t.co/zPh0hiVtcm,1
"105yr old Primetta Giacopini's mother died in Connecticut of the flu in 1918 at age 25 when she was 2 yrs old. Primetta's life began in pandemic and ended with Covid19.
Riposa nella pace eterna.🙏😔 https://t.co/gcCuY2YoMX",1
@LoriBedford1 @JLNASH2006 @ksorbs Good point. Bottom line is there is no long term safety data for the Covid vaccine. Right now - the drug companies are determining the correct dosing. How's that? They looked at recent efficacy data and decided to push for another booster only a few weeks ago.,1
#DancingWiththeStars: #CodyRigsby Contracts COVID-19 After Partner #CherylBurke's Positive Test — Watch https://t.co/p0Urf79HvO https://t.co/mAcbogaiEP,1
"Gonna play Deltarune after dealing with COVID-19 stuff
#twitch #twitchstreamer #twitchaffiliate #DeltaruneChapter2
#DeltaVariant #deltarune
https://t.co/ZS4PZVYLoG",1
"Queensland covid presser any minute now on Ch 24 @abcnews. 
I’m so nervous 😟🤞🤞🤞🤞",1
COVID-19: Time for countries blocking TRIPS waiver to support lifting of restrictions https://t.co/jORY3T2fGq #AI #Guinea #Guinée,1
How Purpose Has Guided A Medical Company Through The Pandemic https://t.co/bGUvgRDmCT https://t.co/RR0XvLc8GC,1
cc @LindaBurneyMP #auspol #nswpol #LNPDeathCult #LNPCrimeFamily #COVID19Aus #COVID19nsw #MorrisonFailure #MorrisonSh1tShow https://t.co/95Q0DchLNU,1
"Vermont the most fully vaccinated state in the U.S. with 69.5% of its population fully vaccinated (78.6% for age 12+), has more infections now than during the worse peak of winter.

All-time pandemic record cases and hospitalizations are back at the previous winter highs. https://t.co/xZuvB1Dw1A",1
When will @Twitter and @TwitterSupport step-up and enable the prompt reporting and removal of Covid-19 disinformation? https://t.co/pHYRmVkXAv,1
@eat_dc Their 5 day average for deaths would translate to about 165 a day/60k a year here. We might be more cognizant of it bc COVID dominated our lives for so long but that’s the high end estimate for the 2019-20 flu season,1
Lmaooo not station 19 moving on from the pandemic. They said we’re over that shit ✌🏾😂😂,1
Why I’m over masks. They aren’t concerned except when the cameras are on. https://t.co/72WhDstKiO,1
When will @Twitter and @TwitterSupport step-up and enable the prompt reporting and removal of Covid-19 disinformation? https://t.co/pHYRmVkXAv,1
"@ImranKhanPTI @Asad_Umar @DrMuradPTI... A person with corona has a survival rate of just below 100% and you're testing these vaccines on us causing us harm and even killing....
All responsibility is yours.... https://t.co/Sqw2h7VXRB",1
"@newsmax CCP Virus≠China Virus  
     Chinese people ≠ CCP Communist Party https://t.co/iZFE6LG6uC",1
Half of Regulated Firms See Pandemic Spike in Financial Crime - Infosecurity Magazine #Financial #fintechnews #cybercrime https://t.co/VfN5i6oJAg,1
"Shit, midnight and the nurse just came to tell me that I have to repeat covid test. 
It’s been 15 days since the last one?! Sick of it!

#fml #workbitch",1
"@PollyClock @DOEChancellor @UFT @NYCMayor @MOREcaucusUFT You know why this is happening?  Our government has decided for us without public debate that they’re not going to eliminate covid, it’s here to stay and we have to live with it.  Why test, trace or bother quarantining if the virus is here to stay?!!",1
Protested Covid Police Laws? You've Been RECORDED https://t.co/6gCpY1wvly via @YouTube,1
"“Middle Class Joe” is going to do the same thing COVID-19 has done to small businesses, except he’s targeting the American family now. He wants to squash them like a grape. #NewsMax https://t.co/2cnANkjo5T",1
@SierraWhiskey9 Yeah that's all I see going on. Like I haven't had the flu since 2004 and haven't had covid (even after exposed to people who didn't realize they had it twice. shared a drink with a friend who didn't realize they had it. I have also been to hospital 6 times. Not one positive test,1
@phil_hellmuth @WSOP Phil. I dreamt you would win event 19 ( Covid ;).  Gl. Show all the 🐑🐑🐑 what “white magic” really is !!!,1
"The customers asking the tough questions: why the long lines in COVID time?
Will the app be updated to be able to do cheque deposits?",1
"@captain78140963 @CuriousDane @ProudOldSoldier 100% feel for you mate. My comment was not directed at people such as yourself, moreso the brainless twits out protesting against lockdown, thereby ensuring lockdown goes for longer. In hindsight I should have worded it better.",1
"@NDarago_stvm59 1. That’s a massive broad brush. For 17 year olds, the death likelihood is 1%. For 50-64 year olds it’s 10%. For 65-74 year olds, it’s 12%. + covid can have long lasting effects on anyone, which can be avoided if everyone vaccinated",1
A Lucky Duck News | Dancing With the Stars’ Cody Rigsby Tests Positive for COVID-19 – E! Online https://t.co/2J1ZFiyFAw,1
"Can somebody please tell ""the CDC"" that masks are bad for ur skin and cause breakouts???????",1
"Johns Hopkins University of Medicine: As of 06:21 Thailand time (GMT+7) on 1 October 2021 there were 233,677,353 confirmed #COVID19 cases globally (+497,365 since 06:21 Thailand time on 30 September) and 4,781,620 deaths (+9,045). https://t.co/I1vlPkzMHU https://t.co/4L94K4CYlx",1
"@antihobbes Sedition in the middle of a pandemic, cool, cool, cool cool cool",1
"The customers asking the tough questions: why the long lines in COVID time?
Will the app be updated to be able to do cheque deposits?",1
Melbourne cases hit record despite two months of lockdown https://t.co/EsIkVKNzQE,1
"@NDarago_stvm59 1. That’s a massive broad brush. For 17 year olds, the death likelihood is 1%. For 50-64 year olds it’s 10%. For 65-74 year olds, it’s 12%. + covid can have long lasting effects on anyone, which can be avoided if everyone vaccinated",1
"@AlboMP @mackaysuzie Of course. I'm in NSW and only just received my 1st shot this week. I'd been trying for something earlier for ages. 
If I catch Covid and pass it onto my vulnerable father who has had his important heart op at St Vincent's hospital delayed already I will be even more angry.",1
"Can somebody please tell ""the CDC"" that masks are bad for ur skin and cause breakouts???????",1
That first 2020 lockdown hit different. The whole world seemed so calm and still despite the circumstances.,1
"What a beautiful full circle moment to be back at Mister Qs in #Charlestown the restaurant we partnered with  to feed our #ctown elders during the height of COVID!
Super grateful to be surrounded by so many who embrace the power of #allmeansall &amp; support the #mejiamovement 
#Luvu https://t.co/gfG1YV0r3G",1
Please spare me the false equivalence preaching. You think you're the only one that gone through lockdown? In the final analysis of your tweet it's actually smells of anti Dan Andrews. Please go back to your little echo chamber and rethink &amp; reconcile your silly white noise. https://t.co/PMiKvPD6m1,1
"@AnnecresswellC @RemoveRon @sawyervanhorn17 Once again, we see the power of manipulation.
Florida has done so much better than New York for example. It currently has the fifth lowest COVID transmission rate of all 50 states.
This shows how scared shitless Democrat power brokers are of DrSantis. That's the take away.",1
"@packfanjed @GovLauraKelly Thanks for taking the bait. I will completely acknowledge the differences between 9/11 and the pandemic. My point had to do with why people aren't coming together against a common ""enemy"" this time. Also, as far as the whole U.S., there have been well over 500,000 deaths.",1
DEVELOPING: Sen. Feinstein Introduces Bill Requiring COVID Vax or Negati... https://t.co/QtgXJWiHkX,1
“Majorities favor COVID vaccine requirements for teachers (66%) &amp; employers with more than 100 employees (60%). 71% favor mask requirements for teachers &amp; students….McAuliffe favors vaccine mandates for teachers while Youngkin opposes requiring the shot.” https://t.co/rxZq3h4wCn https://t.co/2fAnwPMHh3,1
"@yoongi_far_away Been in lockdown for 3 months~
But we're starting to see the end of the lockdown! Not sure if I'm happy about leaving home though 🤭
I like being a couch potato...",1
"VIC #COVID19 update
1143 new cases
R(t) ~1.3 https://t.co/JTm0MLbZmI",1
Get a vax and save a life. It is really that simple. #COVID19 https://t.co/aYHDyEkQ2g,1
"@scotland_4 @DWalkRed14 @almostjingo We had an outbreak in our rural, heavily vaxxed town. We're retirement area. Vaxxed in Feb &amp; March. The vaxxed fell 1st &amp; fell hard. We lost so many. Some still intubated. All the graphs &amp; models you hear, I can name 14 dead out of 1000 personally.",1
Please spare me the false equivalence preaching. You think you're the only one that gone through lockdown? In the final analysis of your tweet it's actually smells of anti Dan Andrews. Please go back to your little echo chamber and rethink &amp; reconcile your silly white noise. https://t.co/PMiKvPD6m1,1
"@AnnecresswellC @RemoveRon @sawyervanhorn17 Once again, we see the power of manipulation.
Florida has done so much better than New York for example. It currently has the fifth lowest COVID transmission rate of all 50 states.
This shows how scared shitless Democrat power brokers are of DrSantis. That's the take away.",1
“Majorities favor COVID vaccine requirements for teachers (66%) &amp; employers with more than 100 employees (60%). 71% favor mask requirements for teachers &amp; students….McAuliffe favors vaccine mandates for teachers while Youngkin opposes requiring the shot.” https://t.co/rxZq3h4wCn https://t.co/2fAnwPMHh3,1
"WATCH LIVE - Deputy Prime Minister Grant Robertson and Director of Public Health Dr Caroline McElnay are giving the latest on case numbers, testing and vaccines.

https://t.co/nGk4AvIA9x",1
"@RedAnton3 @jvscricket @VicGovDH Andrews also said he doesn’t recall who made the decision to hire private security guards to run hotel quarantine, said he wants to show NSW how to keep cases down and run lockdown, puts the blame on everyone else apart his own government, do you see the trend?",1
"Trend up+5: Falsey AR, ...,  AstraZeneca AZD1222 Clinical Study Group (N Engl J Med) __Phase 3 Safety and Efficacy of AZD1222 (ChAdOx1 nCoV-19) Covid-19 Vaccine__
https://t.co/qe9dzvfr0U",1
Cambodian demining dogs learn to sniff out Covid-19 virus https://t.co/WvSeNbslwu @FRANCE24　2021.9.30  19:17,1
"Public warned vs fake #TESDA certificates amid pandemic

PASIG, (PIA)- “Ang tunay na NC po ay hindi for sale.""

https://t.co/JjOVhRY7sd https://t.co/nJ0iJyhddb",1
"""All we know for sure is we're not doing a pandemic season."" #TheOtherTwo creators talk to @jdry about Season 3 plans: “We’ve talked about doing a time jump into the future a little bit, just to jump into a new time in their lives. https://t.co/84fPEKm3GY https://t.co/fKHs07cLsx",1
"@DocAvvers That's actually brilliant of you, well done! I'm using all my self control just maintaining some semblance of peace in our family (3 young kids) during lockdown. I don't have any left for weightloss, but soon hopefully!!",1
"Republican pro-life except for the gun deaths, callous mismanagement of a pandemic that can be controlled, &amp; lives that already exist. https://t.co/ddBeSepkOT",1
@ChaChaC87311797 I think my South Australian premier has been quiet as well. He would but my city &amp; state into a total lockdown again if there was even a rumor covid in a pub.,1
"@RedAnton3 @jvscricket @VicGovDH Andrews also said he doesn’t recall who made the decision to hire private security guards to run hotel quarantine, said he wants to show NSW how to keep cases down and run lockdown, puts the blame on everyone else apart his own government, do you see the trend?",1
Cambodian demining dogs learn to sniff out Covid-19 virus https://t.co/WvSeNbslwu @FRANCE24　2021.9.30  19:17,1
"Senior Army Flight Surgeon: Pilots May Die In Mid Flight From COVID Vaccines, DoD Abandoned MRI Scan Protocol https://t.co/bBkY0rq8MZ",1
"""All we know for sure is we're not doing a pandemic season."" #TheOtherTwo creators talk to @jdry about Season 3 plans: “We’ve talked about doing a time jump into the future a little bit, just to jump into a new time in their lives. https://t.co/84fPEKm3GY https://t.co/fKHs07cLsx",1
".@PresLeatherwood is leading the effort at @BlueRidgeCC to recruit adult learners. 

“Like many other community colleges, we were at a crossroads prior to the pandemic, and we knew we needed to figure out how to do things differently.” https://t.co/yMBUnfe9yy",1
Going on a plane for the first time since before the pandemic.. it's gonna be weird.,1
"Toms River, New Jersey's 6th largest school district has hundreds of students in quarantine amid #COVID outbreak. https://t.co/gvFuWU9wma",1
"#VaccineMandates 
#GetVaccinated 
#WearAMask 
@joncoopertweets 👏👏 https://t.co/gmaAjYijkG",1
"Representing Lower Manhattan, I know what Build Back Better will mean for communities like mine hit by COVID, climate crisis, &amp; disinvestment.

We *need* all members of the NY delegation to vote NO on the BIF until both chambers have passed BBB, so we can fully meet our needs.",1
@tbtrentMD @RyanSeaBBN @Gnodzz @CNN What's the risk of hospitalization or death for people who survived COVID either asymptomatic or minimal symptoms the first time? What's the reasoning behind getting the vaccine for those people?,1
"@carlsagan74 @FatherPasty I don’t give a mooinjer veggey.
Anyone who says that the bloke who came on a jet ski illegally to my country in a time of crisis is a hero, at a time when we were covid free is a bloody twonk! That was in December 2020!",1
"@SeenAndForeseen @GermHunterMD You’re making the assumption that Covid can only be caught once. And that they will not die. And that they will not get long Covid and suffer for months, years or possibly the rest of their days.",1
"If you are unvaccinated, I want you to read this, but insert *your father**your mom**your uncle**your loved one*

The cost is high.

For what?

The COVID VACCINE IS SAFE. GET IT.

#GetVaccinated https://t.co/35EmP7x0jH",1
"@heather_wynalda My daughter got Covid 1/2021. Very mild for her. She has not been vaxxed &amp; has not been reinfected. 

My son got J&amp;J in April. He has never been infected with Covid but the shot did make him very ill for 3 days.",1
@VicGovDH Typical Victoria the Andrews government 🙄 have screwed this pandemic from day one. Regardless of case numbers once the vaccination target is reached free us from jail incompetent 🤡,1
"Before approving the Pfizer’s COVID booster dose, FDA didn’t provide evidence that the first two doses are not effective anymore, also the safety and effectiveness of Pfizer's COVID vaccine booster dose is not supported by data
https://t.co/c9HSfhhb7U",1
@steadystateyyc @calgaryherald No these injections are not saving lives watch two scientists explain why (pro vaccines they are) They say this covid 19 is dangerous They are credentials are too big to ignore,1
"Opinion: Fourth pandemic wave requires vigilance, action https://t.co/hBAmEC0JkA",1
COVID vaccine = US southern border,1
"Representing Lower Manhattan, I know what Build Back Better will mean for communities like mine hit by COVID, climate crisis, &amp; disinvestment.

We *need* all members of the NY delegation to vote NO on the BIF until both chambers have passed BBB, so we can fully meet our needs.",1
"So i guess the CDC been too busy to follow up on VAERS data during a pandemic because...
priorities. https://t.co/NJxW4BME9Z",1
@tbtrentMD @RyanSeaBBN @Gnodzz @CNN What's the risk of hospitalization or death for people who survived COVID either asymptomatic or minimal symptoms the first time? What's the reasoning behind getting the vaccine for those people?,1
"@carlsagan74 @FatherPasty I don’t give a mooinjer veggey.
Anyone who says that the bloke who came on a jet ski illegally to my country in a time of crisis is a hero, at a time when we were covid free is a bloody twonk! That was in December 2020!",1
@BernardKerik It took years before the cattle cars were loaded. We're not even two years in to COVID.,1
@RoyalHotspur @PublicEnemyNo_1 @JamesSurowiecki But why do they need the vaccine if they were working during the whole pandemic when the vaccine wasn’t available you people are crazy.,1
"Before approving the Pfizer’s COVID booster dose, FDA didn’t provide evidence that the first two doses are not effective anymore, also the safety and effectiveness of Pfizer's COVID vaccine booster dose is not supported by data
https://t.co/c9HSfhhb7U",1
@seanhannity Hello 👋…… time to close and secure borders until Covid passes and wait hit better immigration reform to take hold in a full non-partisan every member type government approach. Americans need to be the priority and America is the priority if you work for our government right ?,1
Scariest potential I’ve heard in 2 years since Covid started https://t.co/PsLP9B88Tb,1
COVID death a tragic reminder to remain vigilant https://t.co/JEmmAinMPc,1
Service NSW check-in app now alerts residents to COVID-19 exposure sites https://t.co/RZwGidrl3x #Sydney,1
Our covid response would’ve been far more effective if we had government healthcare instead of corrupt for-profit med industry.Because people believe doctors are in it for themselves. They think hospitals lie and cheat to make a buck. And absolutely NOBODY trusts big pharma.,1
"@RikHavic I was fortunate enough to find a position where that was standard before the pandemic hit. I loved it even before COVID-19, especially not having a daily commute anymore. Fortunately (unlike some companies) my employer saw the advantages made even more clear during the pandemic.",1
The truth about why vaccine passports aren’t about health that Twitter falsely labels as misleading. Remember folks all Event 201 pandemic handling conference was concerned about was controlling the narrative. https://t.co/gWcnOCjyIf,1
"@hana___anah I learned how to cook from my step-dad when I was  approx. 10. When I joined the service, I was 17, I HAD to cook or STARVE !! My last partner, who I lost in 2010, got me into baking. I love to cook for others altho Covid has killed that for me AND I am broke now.",1
You Tube scared of Fed anti trust action cuts GOP CORE accounts full of Covid lies So NOW they are lies For 18 months they've been what Oh yeah bringing in 100s millions from GOP to spread them far &amp; wide  https://t.co/vf7moRyWtz,1
@JonMurray @Walgreens @KPcolorado Maybe last year was the pandemic.,1
"@sackdanandrew @VicGovDH Well, if you don’t follow the bushfire rules, your house burns right? Same principle in a pandemic. If football and tea rooms weren’t so important to a minority, we’ll then the majority would be mostly free right now. Thanks for coming to my Ted talk.",1
COVID death a tragic reminder to remain vigilant https://t.co/JEmmAinMPc,1
KRGMT —   Why Korea is not in a rush to vaccinate kids: An internal government report obtained by The Korea Herald said the expected health benefits of COVID-19 vaccination in minors under 18 years of age were ... View article... https://t.co/LtVa5P5a6V,1
When I read comments on @SteveBellone's FB posts about COVID I want to move. GAH there are such a-holes around.,1
Service NSW check-in app now alerts residents to COVID-19 exposure sites https://t.co/RZwGidrl3x #Sydney,1
"My daughter took the HUMAN worm meds for a parasite she got from some restaurant employee from SE ASIA, who didn't wash their hands.The CDC gave her Ivermectin. It's an old drug, but rebranding &amp; reformulating it, will jump the price up to $1K a pill.https://t.co/W8B5mPJ15d",1
"@hana___anah I learned how to cook from my step-dad when I was  approx. 10. When I joined the service, I was 17, I HAD to cook or STARVE !! My last partner, who I lost in 2010, got me into baking. I love to cook for others altho Covid has killed that for me AND I am broke now.",1
You Tube scared of Fed anti trust action cuts GOP CORE accounts full of Covid lies So NOW they are lies For 18 months they've been what Oh yeah bringing in 100s millions from GOP to spread them far &amp; wide  https://t.co/vf7moRyWtz,1
@StevePriceMedia @AusTodayListnr @LiSTNRau Absolutely he’s had to wage a war not only on COVID but the media bias and Federal mismanagement  #IStandWithDan,1
"Believe it or not Former Notre Dame Professor Who Said, ""Damn the Unvaccinated"" Dies Two Weeks After Receiving 3rd Covid Shot https://t.co/AwecUFyWbm via @gatewaypundit",1
@theIIakes me last night dreaming she grabbed my hand (but with a paper towel blocking it because my dreams have been covid-fied) while singing christmas tree farm,1
"@ThinkIrreverent That's awesome. Covid killed the industry for a while, glad you found the right place for you.",1
they did the post pandemic thing after everyone complained about last season 😭😭😭,1
@GunnyJ It won't matter when he's dead from COVID,1
"@Kon__K Please don’t let Melbourne/Victoria ever get to the point of mask elitism that Sydney has!! Those horrifying photos of ‘beach life’ at Bondi bang smack in the middle of a Covid outbreak that saw up to around 1,500 new cases a day.",1
"@freocookster From the standpoint of our under resourced health system yes I am but only for that reason.We cannot remain closed forever. Covid is going to be here for a long time so we have to learn how to live with it. If a person is vaccinated then their concerns ""should"" be reduced",1
"@JenniferJJacobs Right now, I'll settle for somebody, anybody, extending the eviction moratorium on FHA properties, for another two months.  The company servicing my reverse mortgage, now in foreclosure, won't honor the COVID-19 Forbearance.  I'll be out on the street shortly.",1
"@CA_Washburn @VARAIDERFAN @mcuban That’s weird because in the UK they’re saying 30,000 people have died 21 days after taking the vaccine. 
https://t.co/rapBf8nP5v",1
"No, because I have ignored as much covid propaganda - masks, vaccines, social isolation - as possible and continue in my belief that my immune system needs dirt and social contact rather than artificial sterile conditions to do its job. https://t.co/gUuOMfbmLb",1
"@ThinkIrreverent That's awesome. Covid killed the industry for a while, glad you found the right place for you.",1
they did the post pandemic thing after everyone complained about last season 😭😭😭,1
"@Kon__K Please don’t let Melbourne/Victoria ever get to the point of mask elitism that Sydney has!! Those horrifying photos of ‘beach life’ at Bondi bang smack in the middle of a Covid outbreak that saw up to around 1,500 new cases a day.",1
"@NoahLew59764470 Ah my school only has French German and Spanish, German teacher left for covid reasons so we don3t have German anymore. But im taking French class",1
"@freocookster From the standpoint of our under resourced health system yes I am but only for that reason.We cannot remain closed forever. Covid is going to be here for a long time so we have to learn how to live with it. If a person is vaccinated then their concerns ""should"" be reduced",1
#MITAM @Ranting_Monkey https://t.co/oD9ygRztiC,1
@Grand_handsomer @NikoTalk Your face did covid,1
"@nuclear94 @amanda_bachmann My ambition is never wear long pants again...

Problematic if my 90-year-old parents want me to go to church with them at the holidays.   So far Covid has scotched that issue.",1
"“She’s a Joke, He’s a Rat” tonight at 9pm eastern. Hosted by Republicans Lauren Boebert and Tucker Carlson.

Tonight: From the Big Lie to Covid Denial

#PartyOfConspiracies https://t.co/sAZPjwOtTC",1
"A thread.

My mom is currently confined in a public hospital. We cannot accompany her, as per ""hospital's covid protocol"". My mom cannot stand or sit on her own, so she's on diaper. She says the doctors are telling her ""to help herself"" and she shouldn't be ""dependent"" there.",1
"You’re going to get Covid, and you’re probably going to be fine. https://t.co/Bkdi3EjH3K",1
"This is not the Canada I want to live in. When will this insanity stop?

OPP arrest woman in front of crying children for not providing vaccination status to enter arena 
#NoVaccinePassports #NoMandates #democracy #Police #bullying #cndpoli #onpoli #COVID https://t.co/UuppyzWOuh",1
@SamMaggs My tool dealer did this to me this past week! I thought he was out due to the tropical storm. Nope he had covid and decided to show up part way through his quarantine. Ive never noped my way off that tool truck so fast. Jfc.,1
@PMGPSC Do they not realise we're in a pandemic? That toilet paper is a rare commodity? 🙃,1
@kylie_hedger There is a second pandemic we have uncovered.. the pandemic of incompetent parenting. Reason why Vic Gove has thrown money at parenting courses,1
"@therealchingato @clayranck @cookietexas523 @catgate Hmmm because vaccinated people are not getting or spreading Covid??You must think like Andrew Cuomo. You can’t get on a flight without showing vax but sure let’s send them to Texas. They won’t spread it to agents, volunteers, HC workers. It’s either a pandemic or not",1
Broadway Hit ‘Aladdin’ Forced To Shut Its Doors After Only One Performance Due To Breakthrough COVID Cases From The Vaccinated Cast And Crew - https://t.co/8BUBQW1tZA https://t.co/un1Orjavvm,1
#MITAM @Ranting_Monkey https://t.co/oD9ygRztiC,1
